epoch,train_loss
140,0.05995329096913338
141,0.0616336390376091
142,0.05426492542028427
143,0.05898675695061684
144,0.05875125527381897
145,0.06048189848661423
146,0.0649866983294487
147,0.0604306198656559
148,0.06216636672616005
149,0.06270851939916611
150,0.057715579867362976
151,0.056454483419656754
152,0.056156110018491745
153,0.062091488391160965
154,0.0613492913544178
155,0.0604574978351593
156,0.06449921429157257
157,0.05799444392323494
158,0.057578787207603455
159,0.05683662369847298
160,0.0622258260846138
161,0.0615876279771328
162,0.0621003694832325
163,0.05371081829071045
164,0.06506021320819855
165,0.06011854484677315
166,0.06003020703792572
167,0.062214385718107224
168,0.06055481731891632
169,0.05990936607122421
170,0.06465163081884384
171,0.062482867389917374
172,0.06241375207901001
173,0.060676828026771545
174,0.0544624999165535
175,0.06389857083559036
176,0.06097756326198578
177,0.05636178329586983
178,0.06768424808979034
179,0.05713861435651779
180,0.054466839879751205
181,0.06853187084197998
182,0.0632924884557724
183,0.06166458874940872
184,0.055140454322099686
185,0.058790698647499084
186,0.060847990214824677
187,0.056693147867918015
188,0.058194372802972794
189,0.052677299827337265
190,0.059119049459695816
191,0.057090356945991516
192,0.05625814571976662
193,0.05648002773523331
194,0.060042399913072586
195,0.06402675062417984
196,0.05980456620454788
197,0.05358101800084114
198,0.05353273078799248
199,0.05543756112456322
200,0.05893503874540329
201,0.05466677248477936
202,0.05530265346169472
203,0.05755586549639702
204,0.05499639734625816
205,0.05550787225365639
206,0.05707765743136406
207,0.055408332496881485
208,0.05630670487880707
209,0.05378630757331848
210,0.05943329632282257
211,0.05623845383524895
212,0.05716024711728096
213,0.06562501937150955
214,0.05506247654557228
215,0.060311246663331985
216,0.053902044892311096
217,0.050333231687545776
218,0.05505375191569328
219,0.05657775700092316
220,0.056821417063474655
221,0.057891469448804855
222,0.05505836382508278
223,0.056062761694192886
224,0.05972807854413986
225,0.055063579231500626
226,0.054669853299856186
227,0.059363216161727905
228,0.05354299023747444
229,0.05781847611069679
230,0.05462340638041496
231,0.05090271309018135
232,0.056613050401210785
233,0.05436103790998459
234,0.05387616530060768
235,0.05262455344200134
236,0.05508577078580856
237,0.04867679998278618
238,0.04974408820271492
239,0.05353235825896263
240,0.0504118949174881
241,0.050703015178442
242,0.05430088937282562
243,0.056729756295681
244,0.05118865147233009
245,0.056904543191194534
246,0.058087073266506195
247,0.060753244906663895
248,0.06192939728498459
249,0.06122130528092384
250,0.04913370683789253
251,0.05878611281514168
252,0.054743438959121704
253,0.05759548023343086
254,0.05103662982583046
255,0.055921521037817
256,0.055996209383010864
257,0.06404346972703934
258,0.05360529199242592
259,0.05369352176785469
260,0.058736369013786316
261,0.05426865443587303
262,0.05563580244779587
263,0.05751775577664375
264,0.049984827637672424
265,0.054901767522096634
266,0.0521375797688961
267,0.053432587534189224
268,0.04836120456457138
269,0.05746155232191086
270,0.05230524763464928
271,0.05392194539308548
272,0.0600273571908474
273,0.05204864218831062
274,0.05406266450881958
275,0.054481733590364456
276,0.05490446463227272
277,0.05199188366532326
278,0.05823424831032753
279,0.05371926352381706
280,0.04918008670210838
281,0.05547989904880524
282,0.05004996061325073
283,0.055163025856018066
284,0.05570494756102562
285,0.05280470475554466
286,0.05269044265151024
287,0.049645815044641495
288,0.05465037748217583
289,0.05590856820344925
290,0.05615517124533653
291,0.05979974940419197
292,0.05479368567466736
293,0.054509274661540985
294,0.05402106046676636
295,0.05093099921941757
296,0.053355976939201355
297,0.06206263601779938
298,0.05309387296438217
299,0.05277939513325691
300,0.05568133294582367
301,0.05329446494579315
302,0.05329130217432976
303,0.05569065362215042
304,0.055921055376529694
305,0.05227100849151611
306,0.06115604564547539
307,0.051487553864717484
308,0.05230506509542465
309,0.0510416217148304
310,0.05148552358150482
311,0.04725004360079765
312,0.051482073962688446
313,0.05219601094722748
314,0.05872448906302452
315,0.05112629011273384
316,0.052675504237413406
317,0.05358230695128441
318,0.047533586621284485
319,0.05762458220124245
320,0.053780607879161835
321,0.05449003353714943
322,0.053835198283195496
323,0.05379513278603554
324,0.056669216603040695
325,0.04960683360695839
326,0.051843199878931046
327,0.056233715265989304
328,0.05365888401865959
329,0.052766866981983185
330,0.04987754672765732
331,0.04874403029680252
332,0.047903526574373245
333,0.05515172332525253
334,0.05944504216313362
335,0.04773281514644623
336,0.04995295777916908
337,0.05130261555314064
338,0.053161054849624634
339,0.05307401716709137
340,0.053884878754615784
341,0.052313029766082764
342,0.05072319507598877
343,0.05291462317109108
344,0.051136333495378494
345,0.05822999030351639
346,0.05330650508403778
347,0.05272652581334114
348,0.045179333537817
349,0.05072954669594765
350,0.048922501504421234
351,0.05093900114297867
352,0.05531519651412964
353,0.05012446269392967
354,0.04801410436630249
355,0.05354579910635948
356,0.04942172020673752
357,0.05568438768386841
358,0.047796908766031265
359,0.050950173288583755
360,0.052773017436265945
361,0.05208611860871315
362,0.05896099656820297
363,0.05418873205780983
364,0.044636745005846024
365,0.051571074873209
366,0.04698894917964935
367,0.051135674118995667
368,0.04895311966538429
369,0.04940376430749893
370,0.05048277974128723
371,0.05409661680459976
372,0.04620049521327019
373,0.051036130636930466
374,0.05306372791528702
375,0.05646698921918869
376,0.05418696627020836
377,0.05030222609639168
378,0.04822259768843651
379,0.048602405935525894
380,0.0511663444340229
381,0.05574176087975502
382,0.0494987927377224
383,0.0538560152053833
384,0.052882757037878036
385,0.04984225332736969
386,0.05768810585141182
387,0.05322558805346489
388,0.055189523845911026
389,0.049183350056409836
390,0.04727265238761902
391,0.05243464931845665
392,0.052445076406002045
393,0.05513429269194603
394,0.054945118725299835
395,0.049717459827661514
396,0.05034169927239418
397,0.04971866309642792
398,0.05547596886754036
399,0.05458342656493187
400,0.05493979528546333
401,0.055229365825653076
402,0.053756825625896454
403,0.05291856452822685
404,0.05264866352081299
405,0.051352113485336304
406,0.051091309636831284
407,0.050633154809474945
408,0.05529290810227394
409,0.04902070760726929
410,0.05411821976304054
411,0.047461334615945816
412,0.050508592277765274
413,0.051165804266929626
414,0.045754920691251755
415,0.05868016555905342
416,0.05264467000961304
417,0.05177813768386841
418,0.05252213403582573
419,0.05288589373230934
420,0.05026504397392273
421,0.053392600268125534
422,0.05781902000308037
423,0.055805083364248276
424,0.05823926255106926
425,0.054472777992486954
426,0.05216534808278084
427,0.053191762417554855
428,0.06286031752824783
429,0.04989491403102875
430,0.05610326677560806
431,0.04695592075586319
432,0.05817157030105591
433,0.05370398610830307
434,0.05105539783835411
435,0.047794587910175323
436,0.05547064542770386
437,0.05633808672428131
438,0.05870607867836952
439,0.04753781482577324
440,0.056087467819452286
441,0.04967315495014191
442,0.0543241873383522
443,0.05306822061538696
444,0.052225109189748764
445,0.055378179997205734
446,0.050752393901348114
447,0.05670171231031418
448,0.06012852117419243
449,0.05516539514064789
450,0.055991753935813904
451,0.052931901067495346
452,0.05482077598571777
453,0.04902460426092148
454,0.054653167724609375
455,0.0523529052734375
456,0.05509459599852562
457,0.04414917156100273
458,0.05792209878563881
459,0.04486444965004921
460,0.04842517152428627
461,0.051899101585149765
462,0.05482635647058487
463,0.0538754016160965
464,0.04946314916014671
465,0.055622998625040054
466,0.04992833733558655
467,0.051687631756067276
468,0.05004774406552315
469,0.05230848491191864
470,0.0512797087430954
471,0.05188538506627083
472,0.05366845801472664
473,0.05164962634444237
474,0.053266964852809906
475,0.04987725988030434
476,0.047255732119083405
477,0.05290495976805687
478,0.04426079988479614
479,0.05053447186946869
480,0.05317912995815277
481,0.053297288715839386
482,0.04937952756881714
483,0.05855102837085724
484,0.0563020333647728
485,0.05315528064966202
486,0.047229740768671036
487,0.05204245075583458
488,0.05313729867339134
489,0.056464020162820816
490,0.047717396169900894
491,0.05006418749690056
492,0.052573930472135544
493,0.05259227007627487
494,0.048420850187540054
495,0.05144074186682701
496,0.052331697195768356
497,0.04663711413741112
498,0.04923282191157341
499,0.055481236428022385
500,0.054716806858778
501,0.050717372447252274
502,0.0540613979101181
503,0.05271315202116966
504,0.05530471354722977
505,0.05436379462480545
506,0.05040942132472992
507,0.049083687365055084
508,0.046362295746803284
509,0.04887848719954491
510,0.054014306515455246
511,0.05111963301897049
512,0.04887405410408974
513,0.054320476949214935
514,0.056493259966373444
515,0.05362566560506821
516,0.051804326474666595
517,0.05308961495757103
518,0.05233576148748398
519,0.05272851884365082
520,0.05579926818609238
521,0.05266374722123146
522,0.05714545398950577
523,0.05503733828663826
524,0.051675423979759216
525,0.05102468281984329
526,0.0492975078523159
527,0.05312972143292427
528,0.04659992456436157
529,0.05101461708545685
530,0.04830688610672951
531,0.04876057803630829
532,0.050636496394872665
533,0.056611377745866776
534,0.052402641624212265
535,0.04954460635781288
536,0.05782448500394821
537,0.05186872556805611
538,0.053349338471889496
539,0.05582421272993088
540,0.048767589032649994
541,0.055536139756441116
542,0.05985097959637642
543,0.04976225271821022
544,0.045653436332941055
545,0.05333214998245239
546,0.0517503060400486
547,0.05074762925505638
548,0.049423057585954666
549,0.05222129449248314
550,0.056784726679325104
551,0.04950491711497307
552,0.05215614289045334
553,0.05633077770471573
554,0.056064851582050323
555,0.05442514270544052
556,0.05576164275407791
557,0.049581628292798996
558,0.05785369127988815
559,0.04983699321746826
560,0.05105419456958771
561,0.04442461207509041
562,0.051726218312978745
563,0.047023672610521317
564,0.049345873296260834
565,0.048645321279764175
566,0.05055532604455948
567,0.05615776777267456
568,0.053020622581243515
569,0.049367506057024
570,0.06143215671181679
571,0.04888339713215828
572,0.05079148709774017
573,0.04943512752652168
574,0.04994423687458038
575,0.052048806101083755
576,0.05438356101512909
577,0.05163213238120079
578,0.05328262224793434
579,0.053024329245090485
580,0.04969983920454979
581,0.047893065959215164
582,0.054842568933963776
583,0.05385879427194595
584,0.053095437586307526
585,0.05802711844444275
586,0.0560021735727787
587,0.053863439708948135
588,0.05439908057451248
589,0.05273422971367836
590,0.054979536682367325
591,0.051350243389606476
592,0.051376618444919586
593,0.04941937327384949
594,0.05582687631249428
595,0.05135209485888481
596,0.0584133081138134
597,0.05586870014667511
598,0.05791112408041954
599,0.05342363938689232
600,0.05862830579280853
601,0.04720596596598625
602,0.05198004096746445
603,0.04946232587099075
604,0.052840713411569595
605,0.04826100543141365
606,0.053136952221393585
607,0.056378547102212906
608,0.0648307055234909
609,0.05475413799285889
610,0.05218585953116417
611,0.0506119467318058
612,0.04784230887889862
613,0.052290190011262894
614,0.05722210928797722
615,0.05106976255774498
616,0.05461905524134636
617,0.050978776067495346
618,0.0553036592900753
619,0.05281345546245575
620,0.04708921164274216
621,0.055382899940013885
622,0.05575205758213997
623,0.052569009363651276
624,0.05896636098623276
625,0.05396951735019684
626,0.05433647707104683
627,0.05543426424264908
628,0.053967252373695374
629,0.05362657457590103
630,0.05360386148095131
631,0.049538325518369675
632,0.053549736738204956
633,0.05509857088327408
634,0.049591708928346634
635,0.053489573299884796
636,0.05147517845034599
637,0.05740586295723915
638,0.05403495207428932
639,0.05155249312520027
640,0.04916618391871452
641,0.05207664519548416
642,0.058131925761699677
643,0.05007045343518257
644,0.0555817149579525
645,0.05379519239068031
646,0.05244110897183418
647,0.053373124450445175
648,0.05367814004421234
649,0.05244911089539528
650,0.051808152347803116
651,0.05173294246196747
652,0.05513445660471916
653,0.06183559447526932
654,0.054583676159381866
655,0.0531059168279171
656,0.052698127925395966
657,0.05410036817193031
658,0.05347719416022301
659,0.050883762538433075
660,0.04595251381397247
661,0.050551071763038635
662,0.05005433037877083
663,0.04485885798931122
664,0.05326201021671295
665,0.04949646815657616
666,0.05381016060709953
667,0.0541963092982769
668,0.04896681383252144
669,0.055235978215932846
670,0.06448615342378616
671,0.05631124600768089
672,0.058014463633298874
673,0.053344205021858215
674,0.054052382707595825
675,0.052136510610580444
676,0.05630297586321831
677,0.049848251044750214
678,0.05049491301178932
679,0.049982741475105286
680,0.05079945921897888
681,0.048468638211488724
682,0.05608523637056351
683,0.05374754220247269
684,0.0592971108853817
685,0.04828493297100067
686,0.05170204117894173
687,0.051881130784749985
688,0.05306662619113922
689,0.05287763848900795
690,0.05432397499680519
691,0.049296144396066666
692,0.05232350528240204
693,0.056191615760326385
694,0.05122433230280876
695,0.06077210605144501
696,0.05119583010673523
697,0.053200896829366684
698,0.05372436344623566
699,0.05589503422379494
700,0.05198167636990547
701,0.05200479179620743
702,0.05260644853115082
703,0.04591861367225647
704,0.05446060001850128
705,0.05629594996571541
706,0.05644155293703079
707,0.0514511801302433
708,0.050383325666189194
709,0.05095967277884483
710,0.049623724073171616
711,0.04813426733016968
712,0.04789825528860092
713,0.05170655995607376
714,0.052900660783052444
715,0.051146894693374634
716,0.048732396215200424
717,0.058938559144735336
718,0.0512923002243042
719,0.04883815348148346
720,0.04605919122695923
721,0.049910612404346466
722,0.0552494041621685
723,0.053800974041223526
724,0.06216226518154144
725,0.05354867875576019
726,0.05664781853556633
727,0.04793814942240715
728,0.0512772798538208
729,0.055592939257621765
730,0.052521251142024994
731,0.056232597678899765
732,0.05667437985539436
733,0.057307168841362
734,0.057531408965587616
735,0.05832674354314804
736,0.057129450142383575
737,0.0551379919052124
738,0.05223126709461212
739,0.05142414942383766
740,0.05420376732945442
741,0.04660103842616081
742,0.055473241955041885
743,0.05096472054719925
744,0.061045870184898376
745,0.055448878556489944
746,0.05443139001727104
747,0.05612734332680702
748,0.059363000094890594
749,0.0547015480697155
750,0.05294911190867424
751,0.05633462592959404
752,0.055350206792354584
753,0.05661853775382042
754,0.04935101047158241
755,0.048891160637140274
756,0.05609392747282982
757,0.05270401015877724
758,0.05439062416553497
759,0.06376465409994125
760,0.05235513299703598
761,0.055927932262420654
762,0.058740053325891495
763,0.055187664926052094
764,0.05255347490310669
765,0.05304917320609093
766,0.05153072625398636
767,0.05145490542054176
768,0.05411221459507942
769,0.05037793889641762
770,0.05193668231368065
771,0.05584638938307762
772,0.05414427071809769
773,0.0488557443022728
774,0.05933436378836632
775,0.055088967084884644
776,0.056911010295152664
777,0.05548227205872536
778,0.047575514763593674
779,0.05603374168276787
780,0.05711522698402405
781,0.05102027580142021
782,0.06064603850245476
783,0.05801483243703842
784,0.053958065807819366
785,0.051100753247737885
786,0.05697162076830864
787,0.055538907647132874
788,0.047944098711013794
789,0.052796632051467896
790,0.05182218924164772
791,0.05638868361711502
792,0.055718351155519485
793,0.05149953067302704
794,0.054332394152879715
795,0.055275484919548035
796,0.050140753388404846
797,0.05557945370674133
798,0.05491403117775917
799,0.05483243241906166
800,0.05153204873204231
801,0.0565798282623291
802,0.049154918640851974
803,0.058849725872278214
804,0.05070403963327408
805,0.058060403913259506
806,0.05263601243495941
807,0.04885202273726463
808,0.057980962097644806
809,0.05493178591132164
810,0.05495861917734146
811,0.05337259918451309
812,0.05174459517002106
813,0.05916443467140198
814,0.057024259120225906
815,0.04779887571930885
816,0.05079022794961929
817,0.052257437258958817
818,0.05461001396179199
819,0.05155613273382187
820,0.055315133184194565
821,0.050635237246751785
822,0.052475493401288986
823,0.050378840416669846
824,0.05690392106771469
825,0.04908263310790062
826,0.05766219273209572
827,0.054120976477861404
828,0.050809022039175034
829,0.0581626258790493
830,0.04922948777675629
831,0.04980219900608063
832,0.05039668083190918
833,0.05418465659022331
834,0.055573105812072754
835,0.05157693475484848
836,0.04900679364800453
837,0.048335056751966476
838,0.04883227124810219
839,0.05703271925449371
840,0.0506599098443985
841,0.051519569009542465
842,0.052141427993774414
843,0.05753612145781517
844,0.058810941874980927
845,0.051777247339487076
846,0.05272640660405159
847,0.05023186653852463
848,0.0533379502594471
849,0.05859217420220375
850,0.058708302676677704
851,0.04731304198503494
852,0.051003601402044296
853,0.05149339139461517
854,0.05371314287185669
855,0.05162103474140167
856,0.05377069115638733
857,0.06010381132364273
858,0.05695909261703491
859,0.04380632936954498
860,0.05502549558877945
861,0.05276540294289589
862,0.046822983771562576
863,0.0526026152074337
864,0.05557534098625183
865,0.05661849305033684
866,0.05599542707204819
867,0.049503691494464874
868,0.05163063853979111
869,0.05454748496413231
870,0.05071740970015526
871,0.054139476269483566
872,0.04998235031962395
873,0.05618705600500107
874,0.05362506955862045
875,0.05543706566095352
876,0.0550110824406147
877,0.04947114735841751
878,0.05200045555830002
879,0.053861625492572784
880,0.0553622767329216
881,0.05585766211152077
882,0.051699988543987274
883,0.05495404452085495
884,0.05200726538896561
885,0.053118642419576645
886,0.05590252950787544
887,0.055524613708257675
888,0.05424901470541954
889,0.05495874956250191
890,0.05819948390126228
891,0.05581618472933769
892,0.05374960973858833
893,0.05539949610829353
894,0.0536898672580719
895,0.05115370824933052
896,0.0559348464012146
897,0.055455513298511505
898,0.053470298647880554
899,0.05349813774228096
900,0.05094119906425476
901,0.052950162440538406
902,0.0495992973446846
903,0.05423149839043617
904,0.053278036415576935
905,0.051196515560150146
906,0.05036579445004463
907,0.05614336580038071
908,0.05644160881638527
909,0.04950175806879997
910,0.05473572760820389
911,0.05684834346175194
912,0.06074624881148338
913,0.04677543044090271
914,0.04784718155860901
915,0.05383896827697754
916,0.05739751085639
917,0.05553417652845383
918,0.055859800428152084
919,0.05519014224410057
920,0.0558428019285202
921,0.04830080643296242
922,0.054154615849256516
923,0.05458623170852661
924,0.049898240715265274
925,0.06333717703819275
926,0.04887792468070984
927,0.05175609886646271
928,0.05473955720663071
929,0.05082119256258011
930,0.057818006724119186
931,0.0528915710747242
932,0.05629468336701393
933,0.05569608137011528
934,0.057427555322647095
935,0.05127475783228874
936,0.050202712416648865
937,0.05484306439757347
938,0.05484011024236679
939,0.05799460411071777
940,0.052061811089515686
941,0.04998544603586197
942,0.052628953009843826
943,0.05081203579902649
944,0.06112432852387428
945,0.05243096128106117
946,0.05120687186717987
947,0.05623781681060791
948,0.04913345351815224
949,0.057669974863529205
950,0.05091381072998047
951,0.055210039019584656
952,0.053873542696237564
953,0.05587686598300934
954,0.051122263073921204
955,0.05440070107579231
956,0.05825304612517357
957,0.05843426659703255
958,0.05623629689216614
959,0.054501358419656754
960,0.06045554205775261
961,0.050844550132751465
962,0.05597028136253357
963,0.056570399552583694
964,0.060867927968502045
965,0.05304809659719467
966,0.05279142037034035
967,0.05799742043018341
968,0.056283846497535706
969,0.055778712034225464
970,0.05716640129685402
971,0.05499918758869171
972,0.04759853705763817
973,0.05766906216740608
974,0.05211731046438217
975,0.05554048344492912
976,0.051108233630657196
977,0.04776337370276451
978,0.04978068917989731
979,0.050284311175346375
980,0.05441657081246376
981,0.05844863876700401
982,0.048815831542015076
983,0.05023515596985817
984,0.05740755796432495
985,0.05483930930495262
986,0.05844174325466156
987,0.05821693688631058
988,0.053231049329042435
989,0.05822233483195305
990,0.05036855489015579
991,0.05629962682723999
992,0.058560360223054886
993,0.05315785855054855
994,0.052806317806243896
995,0.04887178912758827
996,0.051323726773262024
997,0.050922274589538574
998,0.056158069521188736
999,0.054819684475660324
